'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'42,'Text 428 - Part of List 7,"'1 AB bde (2 para bn, 1 recce sqn, 1 fd arty gp, 1 AA bty, 1 ATK, 1 engr coy)",'608,'77.24609375
'42,'Text 429 - Part of List 7,"'1 composite regt (3 inf bn, 2 AA bty)",'609,'57.27539063
'42,'Text 430 - Part of List 7,"'1 MP regt, 1 special ops centre",'610,'56.39648438
'43,'Section header 101,"'70 NATO and Non-NATO Europe",'611,'31.39648438
'43,'Table 41,"",'612,'47.75390625
'44,'Section header 102,"'NATO and Non-NATO Europe 71",'613,'43.31054688
'44,'Text 431,"'Paramilitary 46,400",'614,'56.10351563
'44,'Section header 103,"'RESERVES (cadre units)",'615,'39.59960938
'44,'Text 432,"'NATIONAL REPUBLICAN GUARD 25,600 Commando Mk III APC hel 7 SA-315 PUBLIC SECURITY POLICE 20,800",'616,'74.60937500
'44,'Text 433,"'NATO HQ South Atlantic at Lisbon (Oeiras) US 990: Navy 50 Air Force 940",'617,'80.27343750
'44,'Text 434,"'Spain Sp",'618,'44.55566406
'44,'Table 42,"",'619,'95.36132813
'44,'Section header 104,"'ACTIVE 143,450",'620,'39.89257813
'44,'Text 435,"'(incl 3,300 conscripts, some 9,400 women) Terms of service 9 months (conscription ends 31 Dec 2001)",'621,'79.24804688
'44,'Section header 105,"'Total Armed Forces",'622,'67.04101563
'44,'Text 436,"'RESERVES 328,500 Army 265,000 Navy 18,500 Air Force 45,000",'623,'30.02929688
'44,'Section header 106,"'Army 92,000",'624,'53.41796875
'44,'Text 437,"'6,600 women)",'625,'53.41796875
'44,'List 8,"",'626,'81.68945313
'44,'Text 438 - Part of List 8,"'4 Area Defence Forces",'627,'64.79492188
'44,'Text 439 - Part of List 8,"'1 rapid action div with 1 AB, 1 airmobile, 1 Legion It inf bde, 1 Legion special ops unit",'628,'74.75585938
'44,'Text 440 - Part of List 8,"'1 mech inf div with 2 mech inf, 1 armd bde, 1 It armd cav, 1 SP arty, 1 AAA, 1 engr regt",'629,'84.71679688
'44,'Text 441 - Part of List 8,"'1 mtn, 1 cav bde",'630,'76.85546875
'44,'Text 442 - Part of List 8,"'1 army avn bde with 1 attack, 1 med tpt, 4 tac tpt bn",'631,'78.51562500
'44,'Text 443 - Part of List 8,"'1 special ops comd with 3 special ops bn",'632,'65.47851563
'44,'Text 444 - Part of List 8,"'1 fd arty comd with 4 SP arty regt and 2 AAA regt",'633,'79.24804688
'44,'Text 445 - Part of List 8,"'1 engr comd with 4 engr bn",'634,'63.76953125
'44,'Text 446 - Part of List 8,"'1 AD comd (2 HAWK SAM, 7 AD bn)",'635,'83.59375000
'44,'Text 447 - Part of List 8,"'1 coast arty comd (2 coast arty regt)",'636,'81.39648438
'44,'Text 448 - Part of List 8,"'2 Legion regt",'637,'84.32617188
'44,'Section header 107,"'Foreign Forces",'638,'41.40625000
'44,'Section header 108,"'Navy 26,950",'639,'63.08593750
'44,'Text 449,"'(incl 700 Naval Aviation, 5,600 Marines; 1,600 women) NAVAL ZONES Cantabrian, Strait (of Gibraltar), Mediterranean, Canary (Islands) BASES El Ferrol (La Coruña) (Cantabrian HQ), San Fernando (Cadiz) (Strait HQ), Rota (Cadiz) (Fleet HQ), Cartagena (Murcia) (Mediterranean HQ), Las Palmas (Canary Islands HQ), Palma de Mallorca and Mahón (Menorca)",'640,'82.51953125
'44,'Section header 109,"'DEPLOYMENT",'641,'55.27343750
'44,'Text 450,"'1 cav bde, 3 inf bde, 1 fd arty regt, 1 engr regt",'642,'49.02343750
'44,'Text 451,"'MBT 688: 150 AMX-30 EM2, 164 M-48A5E, 244 M- 60A3TTS, 108 Leopard 2 A4 (Ge tempy transfer), 22 Centauro B-1 RECCE 318 BMR-VEC (78 90mm, 208 25mm, 32 20mm gun) AIFV 58 Pizarro APC 2,023: 1,337 M-113 (incl variants), 686 BMR-600 (incl variants) TOTAL ARTY 931 (excluding coastal) TOWED 310: 105mm: 170 M-56 pack, 56 L 118; 155mm: 84 M-114 SP 194: 105mm: 34 M-108; 155mm: 96 M-109A1/ A5; 203mm: 64 M-110A2 COASTAL ARTY 53: 6in: 44; 305mm: 6; 381mm: 3 MRL 140mm: 18 Teruel MOR 120mm: 409 (incl 226 SP); plus 81mm: 1,314 (incl 102 SP) ATGW 442 Milan (incl 106 SP), 28 HOT, 200 TOW (incl 68 SP) RCL 106mm: 507 AD GUNS 20mm: 460 GAI-BO1; 35mm: 92 GDF-002 twin; 40mm: 3/L/70 SAM 24 I HAWK, 18 Roland, 13 Skyguard/Aspide, 108 Mistral HELICOPTERS 153 (28 attack) 27 HU-21C/HU-21L (AS-532UL), 48 HU-10B, 45 HA/HR-15 (17 with 20mm guns, 28 with HOT), 6 HU-18, 10 HR-12B, 17 HT-17D SURV 2 AN/TPQ-36 (arty, mor)",'643,'41.21093750
'44,'Text 452,"'CEUTA AND MELILLA 8,100; 2 armd cav, 2 Spanish Legion, 2 mot inf, 2 engr, 2 arty regt; 2 It AD bn, 1 coast arty bn",'644,'56.00585938
'44,'List 9,"",'645,'28.58886719
'44,'Text 453 - Part of List 9,"'SSK 8",'646,'26.24511719
'44,'Section header 110 - Part of List 9,"'SUBMARINES 8",'647,'32.59277344
'44,'Text 454 - Part of List 9,"'4 Galerna (Fr Agosta) with 20 L-5 HWT 4 Delfin (Fr Daphné) with 12 L-5 HWT",'648,'44.16503906
'44,'Section header 111,"'EQUIPMENT",'649,'31.37207031
'44,'Text 455,"'BALEARIC ISLANDS 4,500; 1 mot inf regt: 3 mot inf bn; 1 mixed arty regt: 1 fd arty, 1 AD; 1 engr bn",'650,'43.01757813
'44,'Text 456,"'CANARY ISLANDS 8,600; 3 mot inf regt each 2 mot inf bn; 1 mot inf bn, 2 mixed arty regt each: 1 fd arty, 1 AD bn; 2 engr bn",'651,'43.01757813
'45,'Title 12,"'2NATO and Non-NATO Europe",'652,'38.40332031
'45,'Table 43,"",'653,'41.30859375
'46,'Text 457,"'NATO and Non-NATO Europe 73",'654,'34.47265625
'46,'Text 458,"'Mirage F-1CF/-BE/-EE of which 52 (48 FIC/CE/ EDA/EE and 4 FIB/BE) modernised 14* RF-4C (recce) 7* P-3 (2-A (MR), 5-B (MR)) 4 Boeing 707 (tkr/tpt) 7 C-130H/H-30 (tpt), 5 KC-130H (tkr) 78 C-212 (34 tpt, 9 SAR, 6 recce, 26 trg, 2 EW, 1 trials) 2 Cessna 560 Citation (recce) 74 C-101 (trg) 15 CL-215 (spt) 5 Falcon 20 (3 VIP tpt, 2 EW) 1 Falcon 50 (VIP tpt) 2 Falcon 900 (VIP tpt) 21 Do-27 (U-9, liaison/trg) 3 F-27 (SAR) 37E- 26 (trg) 20 CN-235 (18 tpt, 2 VIP tpt) 25 E-24 (Bonanza) trg",'655,'97.07031250
'46,'Text 459,"'HEL 5 SA-330 (SAR) 16 AS-332 (10 SAR, 6 tpt) 13 Hughes 300C (trg) 8 S-76C (trg) 3 EC 120B Colibri (a further 12 being delivered)",'656,'79.39453125
'46,'Text 460,"'MISSILES",'657,'44.94628906
'46,'Text 461,"'AAMAIM-7 Sparrow, AIM-9 Sidewinder, AIM-120 AMRAAM, R-530 ASM AGM-65G Maverick, AGM-84D Harpoon, AGM- 88A HARM SAM Mistral, Skyguard/Aspide",'658,'80.32226563
'46,'Section header 112,"'Forces Abroad",'659,'53.02734375
'46,'Text 462,"'UN AND PEACEKEEPING BOSNIA (SFOR II): 1,200; 2 inf coy, 1 cav sqn ETHIOPIA/ERITREA (UNMEE): 5 incl 3 obs ITALY (Deliberate Forge) 5 F/A-18, 1 KC-130 YUGOSLAVIA (KFOR): 1,300; 4 inf coy, 1 cav sqn",'660,'89.89257813
'46,'Section header 113,"'Paramilitary 71,260",'661,'54.78515625
'46,'Text 463,"'GUARDIA CIVIL 70,500",'662,'31.07910156
'46,'Text 464,"'(incl 2,200 conscripts); 9 regions, 19 inf tercios (regt) with 56 rural bn, 6 traffic security gp, 6 rural special ops gp, 1 special sy bn; 20 BLR APC, 18 Bo-105, 5 BK- 117 hel",'663,'91.50390625
'46,'Text 465,"'GUARDIA CIVIL DEL MAR 760 32 PCI",'664,'83.98437500
'46,'Section header 114,"'Foreign Forces",'665,'57.66601563
'46,'Table 44,"",'666,'96.53320313
'46,'Text 466,"'NATO HQ Joint Command South-West (ICSOUTHWEST) US 2,190: Navy 1,760 Air Force 360 USMC 70",'667,'93.79882813
'46,'Section header 115,"'Total Armed Forces",'668,'67.04101563
'46,'Text 467,"'ACTIVE 515,100 (incl £391,000 conscripts) Terms of service 18 months",'669,'91.11328125
'46,'Text 468,"'RESERVES 378,700 (all to age 41) Army 258,700 Navy 55,000 Air Force 65,000",'670,'92.28515625
'46,'Text 469,"'Army 402,000",'671,'62.98828125
'46,'Text 470,"'(incl 335,000 conscripts) 4 army HQ: 9 corps HQ 1 mech div (1 mech, 1 armd bde) 1 mech div HQ 1 inf div 14 armd bde (each 2 armd, 2 mech inf, 2 arty bn) 17 mech bde (each 2 armd, 2 mech inf, 1 arty bn) 9 inf bde (each 4 inf, 1 arty bn) 4 cdo bde (each 4 cdo bn) 1 inf regt 1 Presidential Guard regt 5 border def regt border def bn",'672,'95.70312500
'46,'Text 471,"'RESERVES",'673,'53.41796875
'46,'Text 472,"'4 coastal def regt 23 coastal def bn",'674,'69.53125000
'46,'Text 473,"'EQUIPMENT",'675,'45.43457031
'46,'Figure 12,"",'676,'31.03027344
'46,'Text 474,"'Total figures in () were reported to CFE on 1 Jan 2001 MBT 4,205 (2,478): 2,876 M-48 A5T1/T2 (1,300 to be stored), 932 M-60 (658 - -A3, 274-A1), 397 Leopard (170-1A1, 227-1A3) RECCE some Akrep, some ARSV (Cobra) TOTAL AIFV/APC (2,966) AIFV 650 AIFV APC 830 AAPC, 2,813 M-113/-A1/-A2 TOTAL ARTY (2,953) TOWED 105mm: M-101A1; 155mm: 517 M- 114A1\A2; 203mm: 162 M-115 SP 105mm: 365 M-52T, 26 M-108T; 155mm: 222 M-44T1; 175mm: 36 M-107;",'677,'79.05273438
'47,'Section header 116,"'4NATO and Non-NATO Europe",'678,'40.72265625
'47,'Text 475,"'203mm: 19 M-110A2 MRL 70mm: 24; 107mm: 48; 122mm: T-122; 227mm: 12 MLRS (incl ATACMS) MOR 2,021: 107mm: 1,264 M-30 (some SP); 120mm: 757 (some 179 SP); plus 81mm: 3,792 incl SP ATGW 943: 186 Cobra, 365 TOW SP, 392 Milan RL M-72 RCL 57mm: 923 M-18; 75mm: 617; 106mm: 2,329 M- 40A1 AD GUNS 1,664: 20mm: 439 GAI-DO1; 35mm: 120 GDF-001/-003; 40mm: 803 L60/70, 40 T-1, 262 M- 42A1 SAM 108 Stinger, 789 Redeye (being withdrawn) SURV AN/TPQ-36 (arty, mor) AC 168: 3 Cessna 421, 34 Citabria, 4 B-200, 4 T-42A, 98 U-17B, 25 T-41D HELICOPTERS ATTACK 37 (26) AH-1W/P SPT 50 S-70A, 19 AS-532UL, 12 AB-204B, 64 AB- 205A, 20 AB-206, 2 AB-212, 28 H-300C, 3 OH-58B, 94 UH-1H UAV CL-89 (AN/USD-501), Gnat 750, Falcon 600",'679,'49.31640625
'47,'Section header 117,"'Navy 53,000",'680,'34.08203125
'47,'Text 476,"'(incl 3,100 Marines, 1,050 Coast Guard, 34,500 con- scripts) BASES Ankara (Navy HQ and COMEDNOREAST), Izmir (HQ Fleet, HQ Aegean), Istanbul (HQ Northern area and Bosphorus), Antalya (HQ Southern area), Eregli (HQ Black Sea), Mersin (HQ Mediterranean), Aksaz Bay, Gölcuk (HQ Fleet), Iskenderun",'681,'32.86132813
'47,'Text 477,"'SUBMARINES 13",'682,'99.84921265
'47,'Text 478,"'FRIGATES 23",'683,'99.25660706
'47,'Table 45,"",'684,'44.65332031
'47,'Text 479,"'SSK 10 6 Atilay (Ge Type 209/1200) with 8 X 533mm TT (SST 4 HWT) 4 Preveze (Ge Type 209/1400) with Harpoon SSM, 8 X 533mm TT SSC 3 1 Canakkale (US Guppy)t with 10 X 533mm TT 2 Hizirreis (US Tang) with 8 X 533mm TT (Mk 37 HWT)",'685,'34.47265625
'47,'Section header 118,"'PRINCIPAL SURFACE COMBATANTS 23",'686,'26.63574219
'47,'List 10,"",'687,'44.16503906
'47,'Text 480 - Part of List 10,"'FFG 22",'688,'97.98397064
'47,'Text 481 - Part of List 10,"'6 Gaziantep (US Perry) with 4 Harpoon SSM, 36 SM-1 MR SAM, 1 X 76mm gun, 2 X 3 ASTT",'689,'30.78613281
'47,'Text 482 - Part of List 10,"'4 Yavuz (Ge MEKO 200) with 8 Harpoon SSM, Sea Sparrow SAM, 1 X 127mm gun, 2 X 3 ASTT, 1 AB- 212 hel",'690,'35.18066406
'47,'Text 483 - Part of List 10,"'8 Muavenet (US Knox-class) with Harpoon SSM (from ASROC launcher), 1 X 127mm gun, 4 ASTT, 8 ASROC SUGW, 1 AB 212 hel",'691,'35.66894531
'47,'Text 484 - Part of List 10,"'4 Barbaros (MOD Ge MEKO 200) with 8 Harpoon SSM, 8 Sea Sparrow SAM, 1 X 127mr gun, 6 X 324mm TT, 1 AB-212 hel",'692,'44.06738281
'47,'Text 485,"'EQUIPMENT 16 armed hel HELICOPTERS ASW 3 AB-204AS, 13 AB-212 TRG 7 TB-20",'693,'31.22558594
'47,'Text 486,"'(incl 31,500 conscripts) 2 tac air forces (divided between east and west), 1 tpt comd, 1 air trg comd, 1 air log comd Flying hours 180 FGA 11 sqn 1 OCU with F-5A/B, 4 (1 OCU) with F-4E, 6 (1 OCU) with F-16C/D FTR 7 sqn 2 with F-5A/B, 2 with F-4E, 3 with F-16C/D",'694,'53.32031250
'47,'Section header 119,"'NAVAL AVIATION",'695,'30.37109375
'47,'List 11,"",'696,'34.81445313
'47,'Text 487 - Part of List 11,"'1 Akar AO, 5 spt tkr, 2 Ge Rhein plus 3 other depot ships, 3 tpt, 2 AR; 3 ARS, 5 AT, 1 div spt; 2 AGHS",'697,'34.81445313
'47,'Section header 120,"'Air Force 60,100",'698,'39.42871094
'47,'Section header 121,"'MARINES (3,100)",'699,'29.34570313
'47,'Text 488,"'1 regt, HQ 3 bn, 1 arty bn (18 guns), spt units",'700,'27.56347656
'48,'Title 13,"'NATO and Non-NATO Europe 75",'701,'38.40332031
'48,'Table 46,"",'702,'34.20410156
'48,'Section header 122,"'Foreign Forces",'703,'45.70312500
'48,'Section header 123,"'Forces Abroad",'704,'31.07910156
'48,'Text 489,"'TURKISH REPUBLIC OF NORTHERN CYPRUS 36,000; 1 corps; 386 M-48A5 MBT; 265 M-113, 211 AAPC APC; 72 105mm, 18 155mm, 12 203mm towed; 60 155mm SP; 127 120mm, 148 107mm, 175 81mm mor; 20mm, 16 35mm; 48 40mm AA guns; ac 3 hel 4 Navy 1 PCI",'705,'51.26953125
'48,'Text 490,"'UN AND PEACEKEEPING BOSNIA (SFOR II): 1,200; 1 inf bn gp; (UNMIBH): 1 obs EAST TIMOR (UNTAET): 2 obs GEORGIA (UNOMIG): 5 obs IRAQ/KUWAIT (UNIKOM): 6 obs ITALY (Deliberate Forge): F-16 C YUGOSLAVIA (KFOR): 940",'706,'46.38671875
'48,'Section header 124,"'Paramilitary",'707,'43.31054688
'48,'Text 491,"'GENDARMERIE/NATIONAL GUARD E 150,000 (Ministry of Interior, Ministry of Defence in war) 50,000 reserve; some Akrep recce, 535 BTR-60/-80, 25 Condor APC ac 2 Dornier 28D, 0-1E hel 19 Mi-17, 8 AB-240B, 6 AB-205A, 8 AB-206A, 1 AB-212, 14 S-70A COAST GUARD 2,200 (incl 1,400 conscripts); 48 PCI, 16 PCI<, plus boats, 2 tpt",'708,'56.20117188
'48,'Text 492,"'NATO HQ Joint Command South-East (ICSOUTHEAST), HQ 6 Allied Tactical Air Force (6 ATAF)",'709,'51.56250000
'48,'Section header 125,"'OPERATION NORTHERN WATCH",'710,'27.17285156
'48,'Section header 126,"'Total Armed Forces",'711,'49.21875000
'48,'Text 493,"'UK Air Force 160; 4 Jaguar GR-3A/-B, 2 VC-10 (tkr) US 2,040: Navy 20 Air Force 1,800; 1 wg (ac on det only), numbers vary (incl F-16, F-15C, KC-135, E-3B/C, C-12, HC-130, HH-60) USMC 220 US Installations for seismic monitoring ISRAEL Periodic det of F-16 at Akinci",'712,'46.58203125
'48,'Text 494,"'United Kingdom UK",'713,'30.20019531
'48,'Table 47,"",'714,'52.14843750
'48,'Text 495,"'ACTIVE 211,430 (incl 16,430 women, and 3,780 locally enlisted personnel)",'715,'75.68359375
'48,'Text 496,"'RESERVES 247,100",'716,'28.61328125
'48,'Text 497,"'Army 177,400 (Regular 137,100) Territorial Army (TA) 40,300 Navy/Marines 26,350 (Regular 22,300, Volunteer Reserves 4,050) Air Force 43,350 (Regular 41,700, Volunteer Reserves 1,650)",'717,'32.98339844
'48,'Section header 127,"'Strategic Forces (1,900)",'718,'37.37792969
'48,'Text 498,"'SLBM 58 msl in 4 SSBN, fewer than 200 op available warheads SSBN 4 4 Vanguard SSBN each capable of carrying 16 Trident D5; will not deploy with more than 48 warheads per boat, but each msl could carry up to 12 MIRV (some Trident D5 msl loaded with single warheads for sub- strategic role)",'719,'67.91992188
'49,'Title 14,"'76NATO and Non-NATO Europe",'720,'51.75781250
'49,'Text 499,"'UAV Phoenix LANDING CRAFT 6 RCL, 4 LCVP, 4 workboats",'721,'58.05664063
'49,'Text 500,"'EARLY WARNING Ballistic-Missile Early-Warning System (BMEWS) station at Fylingdales",'722,'62.89062500
'49,'Section header 128,"'Navy (RN) 43,530",'723,'37.84179688
'49,'Section header 129,"'Army 113,950",'724,'49.31640625
'49,'Text 501,"'(incl 6,740 Naval Aviation, 6,740 Royal Marines Command; 3,330 women)",'725,'72.85156250
'49,'Text 502,"'(incl 7,750 women, 3,780 Gurkhas and 486 Full Time Reserve) regt normally bn size 1 Land Comd HQ 3 (regenerative) div HQ (former mil districts) and UK Spt Comd (Germany) 1 armd div with 3 armd bde, 3 arty, 4 engr, 1 avn, 1 AD regt 1 mech div with 3 mech bde (Warrior/Saxon), 3 arty, 4 engr, 1 AD regt ARRC Corps tps: 3 armd recce, 2 MLRS, 2 AD, 1 engr regt (EOD) 1 joint hel comd incorporating 1 air aslt bde 1 AD bde 2 log bde 14 inf bde HQ (3 control ops in N. Ireland, remainder mixed regular and TA for trg/administrative purposes only) 1 joint NBC regt (Army/RAF) Summary of combat arm units 6 armd regt 4 armd recce regt 6 mech inf bn (Saxon) 9 armd inf bn (Warrior) 25 It inf bn (incl 3 AB bn (1 only in para role), 2 Gurkha) 1 SF (SAS) regt 11 arty regt (2 MLRS, 6 SP, 2 fd (1 cdo, 1 air aslt), 1 trg) 4 AD regt (2 Rapier, 2 HVM) 10 engr regt 4 army avn regt",'726,'36.30371094
'49,'Text 503,"'RESERVES",'727,'36.05957031
'49,'Text 504,"'N. Ireland 4,200: 6 inf bn (2,400 full-time) Gibraltar 350: 1 regt (150 full-time) Falkland Island Defence Force 60",'728,'33.88671875
'49,'Text 505,"'Territorial Army 4 It recce, 15 inf bn, 2 SF (SAS), 3 arty (1 MLRS, 1 fd, 1 obs), 4 AD, 5 engr, 1 avn regt",'729,'35.98632813
'49,'Figure 13,"",'730,'43.77441406
'49,'Text 506,"'MBT 636: 294 Challenger 2, 338 Challenger, 4 Chieftain LT TK 1 Scorpion RECCE 318 Scimitar, 138 Sabre, 11 Fuchs TOTAL AIFV/APC 2,984 (incl 'look-a-likes') AIFV 575 Warrior, 11 AFV 432 Rarden APC 1,150 AFV 432, 597 FV 103 Spartan, 650 Saxon, 1 Saracen TOTAL ARTY 475 TOWED 233: 105mm: 166 L-118/-119; 155mm.62 FH-70 SP 155mm: 179 AS-90 MRL 227mm: 63 MLRS MOR 81mm: 543 (incl 110 SP) ATGW 876 Milan, 60 Swingfire (FV 102 Striker SP), TOW RL 94mm: LAW-80 SAM 135 HVM (SP), 147 Starstreak (LML), 335 Javelin, 72 Rapier (some 24 SP) SURV 19 Cymbeline (mor) AC 6 BN-2 ATTACK HEL 258: 133 SA-341, 125 Lynx AH-1/-7/-9",'731,'32.37304688
'49,'Text 507,"'EQUIPMENT",'732,'31.95800781
'49,'Section header 130,"'ROYAL FLEET AUXILIARY (RFA)",'733,'33.20312500
'49,'Section header 131,"'PRINCIPAL SURFACE COMBATANTS 34",'734,'34.37500000
'49,'Text 508,"'SSN 12 5 Swiftsure with Spearfish or Tigerfish HWT and Sub- Harpoon SSM (3 in refit); one (Splendid) with 12 Tomahawk Block III LAM 7 Trafalgar with Spearfish and Tigerfish HWT and Sub- Harpoon SSM (2 in refit); two (Triumph and Trafalgar) with 12 Tomahawk Block III LAM AIRCRAFT CARRIERS 3: 2 mod Invincible CVS each with ac 8 FA-2 Sea Harrier V/STOL hel 12 Sea King, up to 9 ASW, 3 AEW; plus 1 Invincible in extended refit Full 'expeditionary air group' comprises 8 Sea Harrier FA-2, 8 RAF Harrier GR-7, 2 Sea King ASW, 4 Sea King AEW DESTROYERS 11 DDG 11 7 Type 42 Batch 1/2 with 2 X Sea Dart SAM, 1 X 114mm gun, 6 X 324mm ASTT, 1 Lynx hel 4 Type 42 Batch 3 with wpns as above FRIGATES 20 FFG 20 4 Cornwall (Type 22 Batch 3) with 8 Harpoon SSM, Seawolf SAM, 1 X 114mm gun, 6 X 324mm ASTT (Stingray LWT) 1 Broadsword (Type 22 Batch 2) with 4 X MM 38 Exocet SSM, Seawolf SAM, 6 X 324mm ASTT (Stingray LWT), 2 Lynx or 1 Sea King hel 15 Norfolk (Type 23) with 8 Harpoon SSM, SeawolfVL SAM, 1 X 114mm gun, 4 X 324mm ASTT (Stingray LWT) PATROL AND COASTAL COMBATANTS 23 PATROL, OFFSHORE7 2 Castle PCO, 5 Island PCO PATROL, INSHORE 16 16 Archer (incl 8 trg) MINE WARFARE 23",'735,'32.25097656
'49,'Text 509,"'(2,400 civilians man major spt vessels)",'736,'63.62304688
'49,'Section header 132,"'MARINE SERVICES",'737,'36.15722656
'49,'Text 510,"'(280 MoD civilians and 780 commercial contractors) 203 craft, provides harbour/coastal services BASES UK Northwood (HQ Fleet, CINCEASTLANT), Devonport, Faslane, Portsmouth (HQ); Culdrose, Prestwick, Yeovilton (all Naval Aviation); Overseas Gibraltar",'738,'49.90234375
'49,'Figure 14,"",'739,'27.00195313
'49,'Figure 15,"",'740,'36.25488281
'49,'Section header 133,"'SUBMARINES 16",'741,'36.15722656
'49,'Section header 134,"'STRATEGIC SUBMARINES 4 SSBN",'742,'32.12890625
'49,'Section header 135,"'TACTICAL SUBMARINES 12",'743,'28.61328125
'49,'Text 511,"'HOME SERVICE FORCES",'744,'41.57714844
'50,'Title 15,"'NATO and Non-NATO Europe 77",'745,'31.07910156
'50,'Table 48,"",'746,'64.79492188
'50,'Figure 16,"",'747,'57.37304688
'50,'Text 512,"'MISSILES ASM Sea Skua AAM AIM-9 Sidewinder, AIM-120C AMRAAM",'748,'33.81347656
'50,'Text 513,"'ROYAL MARINES COMMAND (6,740, incl RN and Army)",'749,'99.95301819
'50,'Text 514,"'1 cdo bde: 3 cdo; 1 cdo arty regt (Army); 1 cdo AD bty",'750,'99.98126984
'50,'Text 515,"'(Army), 2 cdo engr (1 Army, 1 TA), 1 LCA sqn. Serving",'751,'99.97841644
'50,'Text 516,"'with RN/Other comd: 1 sy gp, Special Boat Service, 1",'752,'99.97991943
'50,'Text 517,"'cdo It hel sqn, 2 LCA sqn, 3 dets/naval parties",'753,'99.98690796
'50,'Text 518,"'EQUIPMENT",'754,'99.94387054
'50,'Text 519,"'(incl 5,480 women) Flying hours Tornado GRI/4: 188, F3: 181; Harrier GR-7: 204; Jaguar: 199 FGA/BBR 5 sqn with Tornado GRI/4 FGA 5 sqn 3 with Harrier GR-7, 2 with Jaguar GR-1A/GR-3/3A FTR 5 sqn with Tornado F-3 plus 1 flt in the Falklands RECCE 4 sqn 2 with Tornado GR-1A/4A, 1 with Canberra PR-9, 1 with Jaguar GR-1A/GR-3/3A MR 3 sqn with Nimrod MR-2 AEW 2 sqn with E-3D Sentry ELINT 1 sqn with Nimrod R-1 TPT/TKR 3 sqn 1 with VC-10 C1K, VC-10 K-3/-4, and 1 with Tristar K-1/KC-2A, plus 1 VC-10 flt in the Falklands TPT 1 sqn with C-17, 4 sqn with Hercules C-130K/J, 1 comms sqn with ac BAe-125, BAe-146 hel AS-355 (Twin Squirrel) TARGET FACILITY/CAL 1 sqn with Hawk T-1/T-1A OCU 6: Tornado GR-1/4, Tornado F-3, Jaguar GR-3/3A/ T2A, Harrier GR-7/-T10, Hercules C-130K/J, Nimrod MR-2 TRG Hawk T-1/-1A/-1W, Jetstream T-1, Bulldog T-1, G.115E Tutor, HS-125 Dominie T-1, Tucano T-1, T-67 Firefly TAC HEL 9 sqn 1 with CH-47 (Chinook) and SA-341 (Gazelle HT3), 1 with Wessex HC-2, 2 with SA-330 (Puma), 1 with CH-47 and Sea King HAR-3, 2 with CH-47, 1 with Wessex HC-2 and SA-330 (Puma), 1 with Merlin HC3 SAR 2 hel sqn with Sea King HAR-3/3A TRG Sea King (including postgraduate training on 203(R) sqn), Tri-Service Defence Helicopter School with AS-350 (Single Squirrel) and Bell-412",'755,'35.30273438
'50,'Text 520,"'MOR 81mm ATGW Milan SAM Javelin HEL 9 SA-341 (Gazelle); plus 3 in store, 6 Lynx AH-7 AMPH 24 RRC, 4 LACV RESERVES About 1,000",'756,'27.95410156
'50,'Text 521,"'Air Force (RAF) 53,950",'757,'99.87728119
'51,'Section header 136,"'78NATO and Non-NATO Europe",'758,'51.36718750
'51,'Text 522,"'EQUIPMENT",'759,'43.67675781
'51,'Text 523,"'427 cbt ac (plus 121 in store), no armed hel AC 217 Tornado (80 GR-4/4A, 43 GR-1/1A), 94 F-3 (plus 50 GR and 19 F-3 in store) 53 Jaguar (43 GR-1A/3/3A, 10 T-2A/B (plus 26 in store)) 60 Harrier (51 GR-7, 9 T-10 (plus 24 GR-7 and 2 T-10 in store)) 121 Hawk T-1/1-A-W (incl 76* (T1-A)) (plus 16 in store) 7 Canberra (2 T-4, 5 PR-9) 24 Nimrod (3 R-1 (ECM), 21* MR-2 (MR) 7 Sentry (E-3D) (AEW) 4 C-17A 9 Tristar (2 K-1 (tkr/ pax), 4 KC-1 (tkr/pax/cgo), 2 C-2 (pax), 1 C-2A (pax) 20 VC-10 (11 C-1K (tkr/cgo), 4 K-3 (tkr), 5 K-4 (tkr)) 51 Hercules C-130 (26-K, 25 -J) 6 BAe-125 CC-3 (comms) 2 Islander CC-MK2 2 BAe-146 Mk 2 (VIP tpt) 88 Tucano (trg) (plus 40 in store) 11 Jetstream (trg) 10 Dominie (trg) 88 Tutor (trg) 46 Firefly 160 (trg)",'760,'31.68945313
'51,'Text 524,"'HEL 15 Wessex 38 CH-47 (Chinook) 6 Merlin HC3 (22 on order) 39 SA-330 (Puma) 25 Sea King 38 AS-350B (Single Squirrel) 3 AS-355 (Twin Squirrel) 9 Bell-412EP",'761,'32.71484375
'51,'Section header 137,"'MISSILES",'762,'36.84082031
'51,'Text 525,"'ASM AGM-65G2 Maverick, AGM-84D-1 Harpoon AAM ASRAAM, AIM-9L/MSidewinder, Sky Flash AMRAAM ARM ALARM",'763,'56.78710938
'51,'Section header 138,"'ROYAL AIR FORCE REGIMENT",'764,'38.03710938
