'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'12,'Text 372,"'FEDERAL REPUBLIC OF GERMANY",'443,'36.52343750
'12,'Text 373,"'DEPLOYMENT: 1 squadron of A-1D and 1 mixed transport squadron are stationed in the French Territory of the Afars and Issas. Other air ele- ments overseas are shown on p. 64.",'444,'72.80273438
'12,'Text 374,"'Army: 327,000 (including the 35,000 Territorial Force).",'445,'79.24804688
'12,'Text 375,"'Population: 60,000,000 (excluding West Berlin). Military service: 18 monthst. Total armed forces: 467,000. Estimated GNP 1970: $185 billion. Defence budget 1971: DM 21,816 million ($5,961 million). DM 3.66 = $11.",'446,'77.53906250
'12,'Text 376,"'Para-Military Forces: 65,000 Gendarmerie and 85,000 reserves (subordinate to the Ministry of Defence). 15,000 CRS (Compagnies Républi- caines de Sécurité) (subordinate to the Ministry of the Interior).",'447,'76.56250000
'12,'List 29,"",'448,'53.32031250
'12,'Text 377 - Part of List 29,"'12 armoured brigades.",'449,'88.13476563
'12,'Text 378 - Part of List 29,"'1 armoured regiment.",'450,'93.06640625
'12,'Text 379 - Part of List 29,"'13 armoured infantry brigades.",'451,'93.35937500
'12,'Text 380 - Part of List 29,"'3 rifle brigades.",'452,'93.16406250
'12,'Text 381 - Part of List 29,"'2 mountain brigades.",'453,'94.04296875
'12,'Text 382 - Part of List 29,"'3 airborne brigades.",'454,'92.38281250
'12,'Text 383 - Part of List 29,"'11 SSM battalions with Honest John.",'455,'90.13671875
'12,'Text 384 - Part of List 29,"'4 SSM battalions with Sergeant.",'456,'86.57226563
'12,'Text 385 - Part of List 29,"'1,050 M-48A2 Patton and 2,250 Leopard med tanks; 1,770 HS-30 and 3,140 M-113 APC; 1,100 tank destroyers with 90mm guns or ATK msls; 250 105mm, 375.155mm, 150 175mm and 75 203mm SP guns; 500 SP 40mm AA guns; about 460 Bell-47, UH-1D Iroquois and Alouette",'457,'89.30664063
'12,'List 30,"",'458,'35.83984375
'12,'Text 386 - Part of List 30,"'t A Government Commission has proposed a reduction to 16 months.",'459,'59.08203125
'12,'Text 387 - Part of List 30,"'+ The exchange rate has been allowed to fluctuate since 9 May 1971.",'460,'71.04492188
'12,'Footer 2,"'* See footnote + on p. 17",'461,'56.88476563
'13,'Page number 11,"'19",'462,'85.10742188
'13,'Text 388,"'II helicopters, and 80 Do-27 light aircraft. RESERVES: 540,000 on immediate recall.",'463,'77.05078125
'13,'Text 389,"'Navy: 36,000 (including Naval Air Arm).",'464,'63.96484375
'13,'List 31,"",'465,'71.38671875
'13,'Text 390 - Part of List 31,"'11 coastal submarines.",'466,'88.37890625
'13,'Text 391 - Part of List 31,"'3 GM destroyers with Tartar SAM.",'467,'95.94726563
'13,'Text 392 - Part of List 31,"'9 destroyers.",'468,'96.24023438
'13,'Text 393 - Part of List 31,"'6 fast frigates.",'469,'97.65625000
'13,'Text 394 - Part of List 31,"'2 frigates.",'470,'96.28906250
'13,'Text 395 - Part of List 31,"'5 fleet utility vessels.",'471,'97.21679688
'13,'Text 396 - Part of List 31,"'13 escort and support ships.",'472,'96.77734375
'13,'Text 397 - Part of List 31,"'24 coastal minesweepers/minehunters.",'473,'97.16796875
'13,'Text 398 - Part of List 31,"'30 fast minesweepers.",'474,'96.77734375
'13,'Text 399 - Part of List 31,"'18 inshore minesweepers.",'475,'97.11914063
'13,'Text 400 - Part of List 31,"'2 minelayers.",'476,'94.87304688
'13,'Text 401 - Part of List 31,"'40 fast patrol boats.",'477,'95.55664063
'13,'Text 402 - Part of List 31,"'2 landing ships.",'478,'95.31250000
'13,'Text 403 - Part of List 31,"'22 landing craft.",'479,'96.33789063
'13,'Text 404,"'NAVAL AIR ARM: 6,000; 100 combat aircraft.",'480,'46.87500000
'13,'Text 405,"'4 fighter-bomber/recce squadrons with F-104G.",'481,'37.93945313
'13,'List 32,"",'482,'66.65039063
'13,'Text 406 - Part of List 32,"'2 MR squadrons with BR-1150 Atlantic.",'483,'80.37109375
'13,'Text 407 - Part of List 32,"'23 S-58 SAR helicopters, being replaced by SH-3D.",'484,'93.79882813
'13,'Text 408,"'RESERVES: 36,000 on immediate recall.",'485,'87.25585938
'13,'Text 409,"'Air Force: 104,000; 504 combat aircraft.",'486,'55.56640625
'13,'Text 410,"'10 fighter-bomber squadrons with F-104G.",'487,'39.69726563
'13,'List 33,"",'488,'79.10156250
'13,'Text 411 - Part of List 33,"'4 It ground-attack/strike squadrons with G-91.",'489,'91.45507813
'13,'Text 412 - Part of List 33,"'4 interceptor squadrons with F-104G.",'490,'91.50390625
'13,'Text 413 - Part of List 33,"'4 heavy reconnaissance squadrons with RF-104G (replacement with RF4-E Phantom II has started).",'491,'97.02148438
'13,'Text 414 - Part of List 33,"'4 reconnaissance squadrons with G-91.",'492,'93.65234375
'13,'Text 415 - Part of List 33,"'6 transport squadrons with C-160 Transall.",'493,'93.40820313
'13,'Text 416 - Part of List 33,"'4 helicopter squadrons with UH-1D.",'494,'88.52539063
'13,'Text 417 - Part of List 33,"'(Fighter, fighter-bomber, reconnaissance and light- strike squadrons have 15-21 aircraft, and tpt squadrons up to 18.)",'495,'96.09375000
'13,'Text 418 - Part of List 33,"'3 SSM battalions with Pershing.",'496,'75.04882813
'13,'Text 419 - Part of List 33,"'24 SAM batteries with Nike-Hercules.",'497,'63.42773438
'13,'Text 420 - Part of List 33,"'36 SAM batteries with HAWK.",'498,'54.10156250
'13,'Text 421,"'RESERVES: 87,000 for immediate recall.",'499,'56.49414063
'13,'Text 422,"'Army: 118,000.",'500,'77.92968750
'13,'Text 423,"'Para-Military Forces: 18,500 Border Police with Saladin armoured cars and coastal patrol boats.",'501,'59.37500000
'13,'Text 424,"'GREECE",'502,'50.87890625
'13,'List 34,"",'503,'30.44433594
'13,'Text 425 - Part of List 34,"'11 infantry divisions (3 close to full strength).",'504,'84.32617188
'13,'Text 426 - Part of List 34,"'1 armoured division.",'505,'77.44140625
'13,'Text 427 - Part of List 34,"'1 commando brigade.",'506,'84.32617188
'13,'Text 428 - Part of List 34,"'2 SSM battalions with Honest John.",'507,'80.32226563
'13,'Text 429 - Part of List 34,"'1 SAM battalion with HAWK.",'508,'68.60351563
'13,'Text 430 - Part of List 34,"'200 M-47, 220 M-48 and 50 AMX-30 med tanks; M-24, M-26 and M-41 It tanks; M-8 and M-20 armd cars; M-3 scout cars; M-2, M-59 and M-113 APC; 105mm, 155mm and M-107 175mm SP guns; 105mm, 155mm and 203mm howitzers; 40mm, 75mm and 90mm AA guns.",'509,'67.72460938
'13,'Text 431,"'Navy: 18,000.",'510,'66.11328125
'13,'List 35,"",'511,'87.06054688
'13,'Text 432 - Part of List 35,"'2 submarines (4 more to be delivered by West Germany).",'512,'88.72070313
'13,'Text 433 - Part of List 35,"'8 destroyers.",'513,'88.42773438
'13,'Text 434 - Part of List 35,"'4 destroyer escorts.",'514,'89.64843750
'13,'Text 435 - Part of List 35,"'7 coastal patrol vessels.",'515,'91.50390625
'13,'Text 436 - Part of List 35,"'2 minelayers.",'516,'89.94140625
'13,'Text 437 - Part of List 35,"'20 coastal minesweepers.",'517,'90.28320313
'13,'Text 438 - Part of List 35,"'12 fast torpedo boats (less than 100 tons) (4 FPB, with Exocet SSM, are on order from France, the first due for delivery in 1971).",'518,'91.94335938
'13,'Text 439 - Part of List 35,"'8 tank landing ships.",'519,'92.23632813
'13,'Text 440 - Part of List 35,"'6 medium landing ships.",'520,'92.77343750
'13,'Text 441 - Part of List 35,"'1 dock landing ship.",'521,'94.04296875
'13,'Text 442 - Part of List 35,"'8 landing craft.",'522,'93.06640625
'13,'Text 443 - Part of List 35,"'8 HU-16 maritime patrol aircraft.",'523,'92.48046875
'13,'Text 444,"'Population: 8,960,000. Military service: 24 months. Total armed forces: 159,000. Estimated GNP 1970: $9.2 billion. Estimated defence expenditure 1971: 10,138 million drachmas ($337,900,000). 30 drachmas = $1.",'524,'67.13867188
'13,'Text 445,"'Air Force: 23,000; 216 combat aircraft.",'525,'67.48046875
'13,'List 36,"",'526,'70.55664063
'13,'Text 446 - Part of List 36,"'3 fighter-bomber squadrons with F-84F.",'527,'82.42187500
'13,'Text 447 - Part of List 36,"'2 fighter-bomber squadrons with F-104G.",'528,'91.50390625
'13,'Text 448 - Part of List 36,"'4 interceptor squadrons with F-5A.",'529,'90.72265625
'13,'Text 449 - Part of List 36,"'1 interceptor squadron with F-102A.",'530,'93.50585938
'13,'Text 450 - Part of List 36,"'1 photo-reconnaissance squadron with RF-5.",'531,'72.50976563
'13,'Text 451 - Part of List 36,"'1 reconnaissance squadron with RF-84F.",'532,'58.05664063
'13,'Text 452 - Part of List 36,"'(A combat squadron has up to 18 aircraft.) 30 C-47 and C-119G, and 25 Noratlas tpts.",'533,'72.26562500
'13,'Text 453 - Part of List 36,"'1 helicopter squadron with 12 H-19 and 6 AB-205.",'534,'88.96484375
'13,'Text 454 - Part of List 36,"'1 helicopter squadron with 10 Bell 47G.",'535,'86.71875000
'13,'Text 455 - Part of List 36,"'1 SAM battalion with Nike-Hercules.",'536,'87.54882813
'13,'Text 456,"'Para-Military Forces and Reserves: 25,000 Gen- darmerie. 200,000 Reserves.",'537,'75.68359375
'13,'Text 457,"'Population: 54,000,000. Military service: Army and Air Force, 15 months; Navy, 24 months. Total armed forces: 414,000 (excluding Cara- binieri). Estimated GNP 1970: $93.2 billion.",'538,'77.92968750
'13,'Text 458,"'ITALY",'539,'38.76953125
'14,'Page number 12,"'20",'540,'93.26171875
'14,'Text 459,"'Defence budget 1971: 1,657 billion lire ($2,651,000,000). 625 lire=$1.",'541,'51.66015625
'14,'Text 460,"'Army: 295,000",'542,'65.91796875
'14,'List 37,"",'543,'72.94921875
'14,'Text 461 - Part of List 37,"'2 armoured divisions.",'544,'95.45898438
'14,'Text 462 - Part of List 37,"'5 infantry divisions.",'545,'94.82421875
'14,'Text 463 - Part of List 37,"'1 independent cavalry brigade.",'546,'96.38671875
'14,'Text 464 - Part of List 37,"'4 independent infantry brigades.",'547,'96.48437500
'14,'Text 465 - Part of List 37,"'5 Alpine brigades (of 5,000 men each).",'548,'97.21679688
'14,'Text 466 - Part of List 37,"'1 parachute brigade.",'549,'95.75195313
'14,'Text 467 - Part of List 37,"'1 SSM brigade (incl 4 bns with Honest John).",'550,'96.82617188
'14,'Text 468 - Part of List 37,"'4 SAM battalions with Hawk.",'551,'94.33593750
'14,'Text 469 - Part of List 37,"'800 M-47 and 200 M-60 med tanks (deliveries of 800 Leopard have started); M-24 It tanks; M-113 APC; M-44, M-56, M-107 and M-109 SP guns; M-42 SP AA guns.",'552,'97.70507813
'14,'Text 470,"'Navy: 45,000 (incl air arm and marines).",'553,'85.25390625
'14,'List 38,"",'554,'50.00000000
'14,'Text 471 - Part of List 38,"'9 submarines.",'555,'87.45117188
'14,'Text 472 - Part of List 38,"'3 GM cruisers with Terrier SAM and ASW heli- copters. (one with ASROC ASW missiles).",'556,'96.97265625
'14,'Text 473 - Part of List 38,"'2 GM destroyers with Tartar SAM.",'557,'96.77734375
'14,'Text 474 - Part of List 38,"'2 destroyer leaders.",'558,'96.77734375
'14,'Text 475 - Part of List 38,"'7 ASW destroyers.",'559,'96.28906250
'14,'Text 476 - Part of List 38,"'10 destroyer escorts.",'560,'87.93945313
'14,'Text 477 - Part of List 38,"'16 coastal escorts.",'561,'95.36132813
'14,'Text 478 - Part of List 38,"'4 ocean minesweepers.",'562,'96.92382813
'14,'Text 479 - Part of List 38,"'37 coastal minesweepers.",'563,'94.53125000
'14,'Text 480 - Part of List 38,"'20 inshore minesweepers.",'564,'95.70312500
'14,'Text 481 - Part of List 38,"'7 fast patrol boats.",'565,'94.67773438
'14,'Text 482 - Part of List 38,"'7 motor torpedo boats (less than 100 tons).",'566,'95.31250000
'14,'Text 483 - Part of List 38,"'1 command ship.",'567,'94.62890625
'14,'Text 484 - Part of List 38,"'3 landing ships.",'568,'93.40820313
'14,'Text 485 - Part of List 38,"'2 marine infäntry battalions.",'569,'93.75000000
'14,'Text 486 - Part of List 38,"'NAVAL AIR ARM: 3 maritime patrol squadrons with S-2 (due to be replaced by Atlantic by mid-1972), HU-16A SAR aircraft and 50 Bell-47, SH-34, AB-204 and SH-3D SAR helicopters.",'570,'95.11718750
'14,'Text 487 - Part of List 38,"'Air Force: 74,000; 300 combat aircraft.",'571,'82.66601563
'14,'Text 488 - Part of List 38,"'3 fighter-bomber squadrons with F-104G.",'572,'90.23437500
'14,'Text 489 - Part of List 38,"'1 fighter-bomber squadron with G-91Y.",'573,'93.94531250
'14,'Text 490 - Part of List 38,"'1 fighter-bomber squadron with F-84F.",'574,'90.28320313
'14,'Text 491 - Part of List 38,"'4 light attack squadrons with G-91R.",'575,'96.09375000
'14,'Text 492 - Part of List 38,"'4 AWX squadrons with F-104G.",'576,'92.91992188
'14,'Text 493 - Part of List 38,"'2 AWX squadrons with F-104S.",'577,'92.13867188
'14,'Text 494 - Part of List 38,"'1 AWX squadrons with F-86K.",'578,'93.60351563
'14,'Text 495 - Part of List 38,"'3 recce squadrons with RF-84F and RF-104G.",'579,'92.18750000
'14,'Text 496 - Part of List 38,"'3 transport squadrons with C-119 (delivery. of 14 C-130E Hercules is due to begin in 1971).",'580,'89.25781250
'14,'Text 497 - Part of List 38,"'1 transport sqn with C-47, Convair 440 and DC-6.",'581,'62.06054688
'14,'Text 498 - Part of List 38,"'(A combat squadron ('gruppo') has 12-18 aircraft, and a transport squadron 16.)",'582,'73.09570313
'14,'Text 499 - Part of List 38,"'6 SAM groups with Nike-Hercules.",'583,'68.01757813
'14,'Text 500,"'LUXEMBOURG",'584,'33.20312500
'14,'Text 501,"'Population: 342,000. Voluntary military service. Total armed forces: 550. Estimated GNP 1970: $0.91 billion. Defence budget 1971: 429,600,000 francs ($8,592,000). 50 francs = $1.",'585,'37.93945313
'14,'Text 502,"'Army: 550. A light infantry battalion (4 companies). Some anti-tank guns and mortars.",'586,'58.05664063
'14,'Text 503,"'Para-Military Forces and Reserves: 80,000 Cara- binieri Corps. About 650,000 trained reservists.",'587,'65.91796875
'14,'Text 504,"'Para-Military Forces: 350 Gendarmerie.",'588,'65.03906250
'14,'Section header 25,"'NETHERLANDS",'589,'40.55175781
'14,'Text 505,"'Population: 13,175,000. Military service: Army, 16-18 months; Navy and Air Force, 18-21 months. Total armed forces: 116,500. Estimated GNP 1970: $31.3 billion. Defence budget 1971: 4,203 million guilders ($1,161,000,000). 3.62 guilders=$1*.",'590,'79.29687500
'14,'Text 506,"'Army: 76,000.",'591,'59.37500000
'14,'Text 507,"'2 armoured brigades.",'592,'68.06640625
'14,'Text 508,"'4 armoured infantry brigades.",'593,'68.06640625
'14,'Text 509,"'2 SSM battalions with Honest John.",'594,'58.59375000
'14,'Text 510,"'400 Centurion (with 105mm guns) and 200 Leopard med tanks (285 more Leopards are being de- livered); 120 AMX-13 It tanks; M-106, M-113 and M-577 amphibious APC; AMX-VTT and YP-408 APC; AMX-105, M-109 155mm, M-107 175mm and M-110 203mm SP howitzers.",'595,'54.00390625
'14,'Text 511,"'RESERVES: 1 inf div, and the remaining corps troops, incl 1 indep inf bde, are to be completed by call- up of reservists.",'596,'59.61914063
'14,'Text 512,"'Navy: 19,000 including 2,900 marines and 2,000 naval air force. 5 submarines (2 more due to become operational in 1971/72).",'597,'26.29394531
'14,'Text 513,"'2 cruisers (one GM with Terrier SAM).",'598,'51.46484375
'14,'Text 514,"'6 GM frigates with Seacat SAM.",'599,'64.89257813
'14,'Text 515,"'12 destroyers.",'600,'80.27343750
'14,'Text 516,"'6 corvettes.",'601,'77.97851563
'14,'Text 517,"'6 support escorts.",'602,'84.71679688
'14,'Text 518,"'5 patrol vessels.",'603,'84.03320313
'14,'Text 519,"'36 coastal minesweepers and minehunters.",'604,'73.33984375
'14,'Text 520,"'16 inshore minesweepers.",'605,'74.75585938
'14,'Text 521,"'1 fast combat support ship.",'606,'79.00390625
'14,'Text 522,"'* The exchange rate has been allowed to fluctuate since 9 May 1971.",'607,'56.59179688
'15,'Page number 13,"'21",'608,'44.45800781
'15,'Text 523,"'NAVAL AIR ARM: 5 Atlantic, and about 30 P-2 and S-2 MR aircraft. 15 Wasp, SH-34J and AB-204B ASW helicopters.",'609,'82.03125000
'15,'Text 524,"'Air Force: 21,500; 126 combat aircraft.",'610,'50.19531250
'15,'List 39,"",'611,'90.96679688
'15,'Text 525 - Part of List 39,"'2 fighter-bomber squadrons with F-104G.",'612,'95.31250000
'15,'Text 526 - Part of List 39,"'2 fighter-bomber squadrons with NF-5A.",'613,'95.50781250
'15,'Text 527 - Part of List 39,"'2 interceptor squadrons with F-104G.",'614,'96.09375000
'15,'Text 528 - Part of List 39,"'1 photo-reconnaissance squadron with RF-104G. (A combat squadron has 18 aircraft.)",'615,'97.55859375
'15,'Text 529 - Part of List 39,"'1 transport squadron with F-27.",'616,'96.09375000
'15,'Text 530 - Part of List 39,"'3 observation and communication squadrons (under Army command) with Alouette III heli- copters, and Super-Cub and Beaver light aircraft.",'617,'98.58398438
'15,'Text 531 - Part of List 39,"'8 SAM squadrons with Nike-Hercules.",'618,'96.19140625
'15,'Text 532 - Part of List 39,"'9 SAM squadrons with HAWK.",'619,'96.48437500
'15,'Text 533,"'Para-Military Forces: 3,200 Gendarmerie (Royal Maréchaussée).",'620,'93.75000000
'15,'Section header 26,"'NORWAY",'621,'59.37500000
'15,'Text 534,"'Population: 3,915,000. Military service: Army, 12 months; Navy and Air Force, 15 months. Total armed forces: 35,900. Estimated GNP 1970: $12.46 billion. Defence budget 1971: 2,932 million kroner ($410,640,000). 7.14 kroner = $1.",'622,'96.14257813
'15,'Section header 27,"'Army: 18,000.",'623,'36.20605469
'15,'Text 535,"'The peacetime establishment includes 1 brigade group in North Norway, independent battalions and supporting elements and training units. Leopard and M-48 med tanks; M-24 It tanks and M-8 armd cars; M-113 and BV-202 APC; M-109 155mm SP howitzers; L-18 and L-19 It aircraft.",'624,'67.33398438
'15,'Text 536,"'RESERVES: mobilization would produce 11 Regi- mental Combat Teams (brigades), supporting units and territorial forces totalling 157,000.",'625,'77.88085938
'15,'Text 537,"'Navy: 8,500 (incl 800 coastal artillery).",'626,'65.23437500
'15,'List 40,"",'627,'79.83398438
'15,'Text 538 - Part of List 40,"'15 coastal submarines.",'628,'96.09375000
'15,'Text 539 - Part of List 40,"'5 frigates.",'629,'93.01757813
'15,'Text 540 - Part of List 40,"'2 coastal escorts.",'630,'95.89843750
'15,'Text 541 - Part of List 40,"'10 coastal minesweepers.",'631,'95.84960938
'15,'Text 542 - Part of List 40,"'5 minelayers.",'632,'93.01757813
'15,'Text 543 - Part of List 40,"'21 gunboats (refitting with Penguin SSM).",'633,'95.60546875
'15,'Text 544 - Part of List 40,"'6 torpedo boats.",'634,'90.86914063
'15,'Text 545 - Part of List 40,"'20 torpedo boats (less than 100 tons).",'635,'85.44921875
'15,'Text 546 - Part of List 40,"'2 armed depôt and training ships.",'636,'68.26171875
'15,'Text 547 - Part of List 40,"'A number of coastal artillery batteries.",'637,'71.67968750
'15,'List 41,"",'638,'60.10742188
'15,'Text 548 - Part of List 41,"'5 light attack squadrons each with 16 F-5A.",'639,'92.52929688
'15,'Text 549 - Part of List 41,"'1 AWX fighter squadron with 20 F-104G.",'640,'90.67382813
'15,'Text 550 - Part of List 41,"'1 photo-reconnaissance squadron with 16 RF-5A.",'641,'84.47265625
'15,'Text 551 - Part of List 41,"'1 maritime patrol squadron with 5 P-3B.",'642,'83.64257813
'15,'Text 552 - Part of List 41,"'1 transport squadron with 6 C-130 and 4C-47.",'643,'90.82031250
'15,'Text 553 - Part of List 41,"'2 helicopter squadrons with UH-1.",'644,'84.66796875
'15,'Text 554 - Part of List 41,"'4 SAM batteries with Nike-Hercules.",'645,'91.65039063
'15,'Text 555,"'Air Force: 9,400; 121 combat aircraft.",'646,'75.29296875
'15,'Text 556,"'RESERVES: 10,600, providing 12 airfield defence It AA bns. Home Guard (all services): 75,000.",'647,'75.78125000
'15,'Section header 28,"'PORTUGAL",'648,'57.56835938
'15,'Text 557,"'Population: 9,730,000.",'649,'28.93066406
'15,'Text 558,"'Military service: Army, 24 months; Air Force, 36 months; Navy, 48 months. Total armed forces: 218,000 (about 60,000, incl those locally enlisted, are in Angola, 45,000 in Mozambique, and 25,000 in Portuguese Guinea). Estimated GNP 1970: $6.1 billion. Estimated defence expenditure 1970: 11,444 million escudos ($398,100,000). 28.75 escudos= $1.",'650,'68.75000000
'15,'Text 559,"'Army: 179,000.",'651,'78.66210938
'15,'Text 560,"'2 tank regiments.",'652,'92.18750000
'15,'Text 561,"'8 cavalry regiments and battalions.",'653,'84.86328125
'15,'Text 562,"'35 infantry regiments and battalions.",'654,'39.84375000
'15,'Text 563,"'17 coastal artillery regiments and battalions.",'655,'72.16796875
'15,'Text 564,"'M-47 and M-4 med tanks; M-41 It tanks; Humber Mark IV and EBR-75 armd cars; AML-60 scout cars; FV-1609 and M-16 half-track APC; 105mm and 140mm howitzers.",'656,'76.36718750
'15,'Text 565,"'DEPLOYMENT: Some of the above units form 2 infantry divisions, at or below half-strength, in Portugal. About 25 infantry regiments and supporting units are in the provinces in Africa.",'657,'76.70898438
'15,'Text 566,"'Navy: 18,000 (including 3,300 marines).",'658,'57.86132813
'15,'List 42,"",'659,'50.09765625
'15,'Text 567 - Part of List 42,"'4 submarines.",'660,'93.94531250
'15,'Text 568 - Part of List 42,"'11 frigates.",'661,'94.28710938
'15,'Text 569 - Part of List 42,"'6 corvettes.",'662,'94.87304688
'15,'Text 570 - Part of List 42,"'14 coastal patrol vessels.",'663,'95.06835938
'15,'Text 571 - Part of List 42,"'4 ocean minesweepers.",'664,'89.99023438
'15,'Text 572 - Part of List 42,"'12 coastal minesweepers.",'665,'94.38476563
'15,'Text 573 - Part of List 42,"'41 patrol launches (less than 100 tons).",'666,'93.84765625
'15,'Text 574 - Part of List 42,"'5 landing craft (LCT-type).",'667,'91.65039063
'15,'Text 575 - Part of List 42,"'58 small landing craft (less than 100 tons).",'668,'93.84765625
'15,'Footer 3,"'RESERVES: 12,000.",'669,'71.87500000
'15,'Text 576,"'Air Force: 21,000; 150 combat aircraft.",'670,'55.17578125
'15,'List 43,"",'671,'46.87500000
'15,'Text 577 - Part of List 43,"'2 light bomber sqns with B-26 Invader and PV-2.",'672,'83.05664063
'15,'Text 578 - Part of List 43,"'1 fighter-bomber squadron with F-84G.",'673,'88.13476563
'15,'Text 579 - Part of List 43,"'2 light-strike squadron with G-91.",'674,'87.50000000
'15,'Text 580 - Part of List 43,"'1 interceptor squadron with F-86F.",'675,'88.13476563
'15,'Text 581 - Part of List 43,"'6 COIN flights with armed T-6.",'676,'87.01171875
'16,'Page number 14,"'22",'677,'68.50585938
'16,'List 44,"",'678,'29.46777344
'16,'Text 582 - Part of List 44,"'1 maritime patrol squadron with P-2 V5.",'679,'57.76367188
'16,'Text 583 - Part of List 44,"'(A combat squadron has 10-25 aircraft.)",'680,'56.20117188
'16,'Text 584 - Part of List 44,"'22 Noratlas, 16 C-47, 11 DC-6 and 15 C-45 transports.",'681,'79.68750000
'16,'Text 585 - Part of List 44,"'13 T-33, 25 T-37 and 35 T-6 reconnaissance/ trainers.",'682,'83.10546875
'16,'Text 586 - Part of List 44,"'Other aircraft include 11 Do-27 and about 85 Alouette II|III and SA-330 Puma helicopters. 1 parachute regiment of 4,000.",'683,'88.62304688
'16,'Text 587,"'DEPLOYMENT: 1 parachute battalion in each of the African provinces. 1 G-91 squadron in Mozambique.",'684,'92.38281250
'16,'Text 588,"'Para-Military Forces and Reserves: 9,700 National Republican Guard. 500,000 Reserves.",'685,'86.81640625
'16,'Section header 29,"'TURKEY",'686,'62.50000000
'16,'Text 589,"'2 parachute battalions.",'687,'43.40820313
'16,'Text 590,"'Population: 36,100,000. Military service: 20 months. Total armed forces: 508,500. Estimated GNP 1970: $13.7.billion. Defence budget 1971-72: 6,695 million liras ($446,000,000). 15 liras = $1 (before 9 August 1970 9 = $1).",'688,'47.55859375
'16,'Text 591,"'Army: 420,000.",'689,'33.88671875
'16,'List 45,"",'690,'38.20800781
'16,'Text 592 - Part of List 45,"'1 armoured division.",'691,'39.03808594
'16,'Text 593 - Part of List 45,"'12 infantry divisions.",'692,'47.65625000
'16,'Text 594 - Part of List 45,"'4 armoured brigades.",'693,'48.33984375
'16,'Text 595 - Part of List 45,"'4 armoured cavalry brigades.",'694,'45.23925781
'16,'Text 596 - Part of List 45,"'1 mechanized infantry division.",'695,'37.10937500
'16,'Text 597 - Part of List 45,"'3 mechanized infantry brigades.",'696,'45.33691406
'16,'Text 598,"'M-47 and M-48 med tanks; M-24, M-26 and M-41 It tanks; M-36 tank destroyers; M-8 armd cars; M-59 and M-113 APC; 105mm and 155mm SP guns; 105mm, 155mm and 203mm howitzers; 40mm, 75mm and 90mm AA guns; Honest John SSM.",'697,'79.63867188
'16,'Text 599,"'Navy: 38,500.",'698,'57.76367188
'16,'List 46,"",'699,'43.96972656
'16,'Text 600 - Part of List 46,"'12 submarines.",'700,'73.77929688
'16,'Text 601 - Part of List 46,"'10 destroyers.",'701,'68.01757813
'16,'Text 602 - Part of List 46,"'6 coastal escorts.",'702,'75.92773438
'16,'Text 603 - Part of List 46,"'11 motor torpedo boats (2 less than 100 tons).",'703,'73.58398438
'16,'Text 604 - Part of List 46,"'10 motor launches.",'704,'57.66601563
'16,'Text 605 - Part of List 46,"'15 coastal minesweepers.",'705,'83.34960938
'16,'Text 606 - Part of List 46,"'4 inshore minesweepers.",'706,'84.08203125
'16,'Text 607 - Part of List 46,"'1 fleet minelayer.",'707,'80.51757813
'16,'Text 608 - Part of List 46,"'5 coastal minelayers.",'708,'90.13671875
'16,'Text 609 - Part of List 46,"'A number of landing craft.",'709,'90.82031250
'16,'Text 610,"'Air Force: 50,000; 360 combat aircraft.",'710,'71.63085938
'16,'List 47,"",'711,'51.36718750
'16,'Text 611 - Part of List 47,"'2 fighter-bomber squadrons with F-104G.",'712,'84.66796875
'16,'Text 612 - Part of List 47,"'4 fighter-bomber squadrons with F-100.",'713,'88.81835938
'16,'Text 613 - Part of List 47,"'4 fighter-bomber squadrons with F-5.",'714,'88.23242188
'16,'Text 614 - Part of List 47,"'4 interceptor squadrons with F-5.",'715,'90.72265625
'16,'Text 615 - Part of List 47,"'2 interceptor squadrons with F-86 (in store)",'716,'91.30859375
'16,'Text 616 - Part of List 47,"'2 AWX squadrons with F-102A.",'717,'87.69531250
'16,'Text 617 - Part of List 47,"'2 reconnaissance squadrons with RF-84F.",'718,'89.11132813
'16,'Text 618 - Part of List 47,"'(A combat squadron has 10-25 aircraft.)",'719,'85.44921875
'16,'Text 619 - Part of List 47,"'4 tpt sqns incl 50 C-47, 3 C-54 and 5 C-130.",'720,'85.10742188
'16,'Text 620 - Part of List 47,"'2 SAM battalions (6 batteries) with Nike-Hercules.",'721,'88.33007813
'16,'Text 621,"'Para-Military Forces: 75,000 Gendarmerie (incl 3 mobile brigades).",'722,'73.77929688
'17,'Page number 15,"'23",'723,'47.26562500
'17,'Title 5,"'OTHER EUROPEAN COUNTRIES",'724,'68.60351563
'17,'Section header 30,"'ALBANIA",'725,'84.57031250
'17,'Text 622,"'Population: 2,190,000. Military service: Army, 2 years; Air Force, Navy and special units, 3 years. Total regular forces: 42,000. Estimated GNP 1970: $0.9 billion. Estimated defence expenditure 1971: 580 million leks ($116,000,000). 5 leks = $1.",'726,'82.71484375
'17,'Text 623,"'Army: 35,000. 1 tank brigade. 6 infantry brigades. Some light shore batteries. 70 T-34 and 15 T-54 med tanks; 20 BA-64, BTR-40 and BTR-152 APC; SU-76 SP guns; 122mm and 152mm guns and howitzers; 45mm, 57mm, 76mm and 85mm ATk guns; 37mm, 57mm and 85mm AA guns; a few SA-2 SAM.",'727,'75.43945313
