'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'14,'Text 304 - Part of List 18,"'2 ASW carriers: 1 (Invincible) with 5 Sea Harrier V/STOL, 9 Sea King hel, twin Sea Dart SAM; 1 (Hermes) with 5 Harrier V/STOL, 12 Sea King hel, 2 quad Seacat SAM.",'377,'91.94335938
'14,'Text 305 - Part of List 18,"'14 GW destroyers: 6 County (1 trials, 5 with 1 Wessex ASW hel, twin Seaslug, 2 quad Seacat SAM, 4 also have 4 Exocet SSM); 1 Type 82 with twin Sea Dart SAM, Ikara ASW; 7 Type 42 with twin Sea Dart, 1 Lynx ASW hel.",'378,'90.38085938
'14,'Text 306 - Part of List 18,"'46 frigates: 45 GP (3 Type 22 with 4 Exocet SSM, 2 Sea Wolf SAM, 1 Lynx hel; 8 Type 21 with quad Seacat SAM, 1 Wasp/Lynx hel (5 with quad Exocet); 26 Leander with 1 Wasp/Lynx (7 with 4 Exocet, 3 quad Seacat; 8 with Ikara ASW, 2 quad Seacat; 10 converting to quad Exocet, Sea Wolf); 8 Rothesay (2 trg/trials) with quad Seacat, 1 Wasp hel); 1 Type 12 ASW (trg)",'379,'85.93750000
'14,'Text 307 - Part of List 18,"'38 minesweepers/minehunters: 2 Hunt, 2 Ven- turer (trg), 29 Ton (9 Reserves), 1 coastal, 4 in-",'380,'62.69531250
'14,'Text 308,"'shore (trg). 2 MCM spt (Abdiel, VT-2 hovercraft).",'381,'55.07812500
'14,'Text 309,"'25 patrol craft: 7 Island, 6 Ton, 4 Bird (2 trg), 2 Loyal, 2 Ford (trg), 3 FAC(P) (trg), 1 Boeing hydrofoil (trials).",'382,'71.63085938
'14,'Text 310,"'2 LPD assault ships with 4 LCM, 4 LCVP, 4 quad Seacat SAM.",'383,'63.42773438
'14,'Text 311,"'Amphibious vessels incl: 1 hel spt ship, 6 landing ships, 16 LCM, 29 LCVP.",'384,'40.82031250
'14,'Text 312,"'1 ice patrol, 1 Royal Yacht/hospital, 6 depot/sup- port ships, 15 tankers (1 trg).",'385,'84.32617188
'14,'Text 313,"'5 hovercraft: 3 SRN-6, 1 BH-7, 1 SRN-5 (trg).",'386,'57.17773438
'14,'Text 314,"'Included in above refitting or in reserve are: 1 SSBN, 3 nuclear, 4 diesel subs, 1 GW destroyer, 9 frigates, 1 MCM, 3 FAC(P), 1 LPD, 1 landing ship, 2 depot/spt ships, 1 tanker.",'387,'86.81640625
'14,'Text 315,"'(On order: 2 ASW carriers, 3 Trafalgar SSN, 2 Type 42 destroyers, 3 Type 22 frigates, 2 Castle patrol craft, 7 Hunt MCM, 2 fleet tenders, Har- poon SSM.)",'388,'87.35351563
'14,'Text 316,"'Bases: Chatham, Devonport, Faslane, Portland, Portsmouth, Rosyth.",'389,'76.22070313
'14,'Text 317,"'FLEET AIR ARM: 20 combat ac, some 90 armed hel. 3 FGA sqns (i HQ) with 20 Sea Harrier FRS-1.",'390,'77.68554688
'14,'Text 318,"'6 ASW hel sqns: 5 with 42 Sea King HAS-2/-5 (3 sqns embarked). 1 (23 flts) with 26 Lynx HAS-2.",'391,'92.82226563
'14,'Text 319,"'24 ASW flts: 22 with Wasp HAS-1, 2 with Wessex HAS-3.",'392,'92.57812500
'14,'Text 320,"'2 cdo assault sqns; 1 with 10 Sea King HU-4, 1 with 20 Wessex HU-5.",'393,'92.33398438
'14,'Text 321,"'8 SAR and trg hel sqns: 1 with 12 Wessex HAS-3, 3 with 37 Wessex HU-5, 1 with 16 Sea King HAS-1/-2/-5, 1 with 11 Wasp HAS-1, 1 with 8 Lynx HAS-2, 1 with 18 Gazelle HT-2.",'394,'94.43359375
'14,'Text 322,"'3 flts with 2 Sea Heron C-2, 1 Heron C-4, 2 Sea Devon C-20, 2 Chipmunk T-40 ac.",'395,'92.62695313
'14,'Text 323,"'1 observer trg sqn with 13 Jetstream T-2, 1 trg flt with 10 Chipmunk T-10.",'396,'91.89453125
'14,'Text 324,"'1 fleet requirements and direction trg unit with 12 Canberra T-4/TT-18/T-22, 22 Hunter T-8C/GA-11.",'397,'84.66796875
'14,'Text 325,"'(On order: 13 Sea Harrier FRS-1, 1 T-4 V/STOL, 3 Hunter T-8M, 2 Jetstream T-2 ac; 10 Sea King HAS-2, 5 Sea King HU-4; 17 Lynx HAS-2 hel.) ROYAL MARINES: (7,899). 1 cdo bde with 3 cdo gps, 2 cdo sqns (army), 1 log regt, 1 It hel sqn, spt units. 1 Special Boat, 2 Raiding sqns. Milan ATGW; Blowpipe SAM; 12 Gazelle AH-1, 6 Scout AH-1 hel. (On order: 4 Lynx hel.)",'398,'27.83203125
'14,'Text 326,"'RESERVES (Navy and Marines): 25,000 Regular and 9,000 Volunteer, 9 MCM vessels.",'399,'76.22070313
'14,'Footer 1,"'* 5 resident inf bns, 4 units in inf role.",'400,'39.03808594
'15,'Header 14,"'NATO",'401,'93.45703125
'15,'Page number 14,"'29",'402,'95.60546875
'15,'Text 327,"'Air Force: 92,701 (incl 6,085 women); some 700 combat ac.",'403,'98.04687500
'15,'List 19,"",'404,'25.73242188
'15,'Text 328 - Part of List 19,"'17 strike/attack sqns: 6 with some 48 Vulcan B-2 (to be disbanded from 1981); 5 with some 60 Buccaneer S-2A/B; 6 with 72 Jaguar GR-1.",'405,'97.26562500
'15,'Text 329 - Part of List 19,"'3 close support sqns with 48 Harrier GR-3/T-4 V/STOL.",'406,'96.58203125
'15,'Text 330 - Part of List 19,"'9 interceptor sqns: 2 with 24 Lightning F-6/F-3 (24 more ac in reserve); 7 with 88 Phantom (4 with FGR-2, 3 with FG-1).",'407,'97.85156250
'15,'Text 331 - Part of List 19,"'5 recce sqns: 1 with 8 Vulcan SR-2, 2 with 24 Jaguar GR-1, 2 with 22 Canberra PR-7/-9.",'408,'97.46093750
'15,'Text 332 - Part of List 19,"'1 AEW sqn with 6 Shackleton AEW-2 (5 in reserve).",'409,'97.50976563
'15,'Text 333 - Part of List 19,"'4 MR sqns with 28 Nimrod MR-1/-1A, MR-2.",'410,'93.60351563
'15,'Text 334 - Part of List 19,"'2 tanker sqns with 16 Victor K-2.",'411,'76.75781250
'15,'Text 335 - Part of List 19,"'1 strategic tpt sqn with 11 VC-10C1.",'412,'90.91796875
'15,'Text 336 - Part of List 19,"'4 tac tpt sqns with 45 C-130H (6 C-130HC3) (+11 active reserve).",'413,'95.31250000
'15,'Text 337 - Part of List 19,"'3 comms sqns with 6 HS-125 CC1/2, 4 Andover, 6 Pembroke, 13 Devon ac, 2 Whirlwind, 1 Gazelle hel.",'414,'93.26171875
'15,'Text 338 - Part of List 19,"'Queen's Flt with 3 Andover ac, 2 Wessex hel.",'415,'46.67968750
'15,'Text 339 - Part of List 19,"'4 ECM/target facilities/calibration sqns. with 45 Canberra, 3 Nimrod R-1, 5 Andover E-3/C-1.",'416,'52.73437500
'15,'Text 340 - Part of List 19,"'11 OCU: 1 NATO with 23 Br, 16 FGR Tornado GR-1; 10 others with, 9 Vulcan B-2; 14 Buc- caneer Mk 2; 24 Phantom FGR-2; 26 Jaguar GR-1/T-2; 27 Harrier GR-3/T-4 V/STOL; 3 Nimrod MR; 7 Canberra B-2/T-4; 5 C-130; 3 Victor K-2 ac; 4 Wessex HC-2, 5 Puma HC-1, 2 Sea King HAR-3, 6 CH-47 Chinook hel.",'417,'95.89843750
'15,'Text 341 - Part of List 19,"'2 tac weapons units with 60 Hunter F-6/GA-9/T-7, 46 Hawk T-1, 2 Jet Provost.",'418,'95.01953125
'15,'Text 342 - Part of List 19,"'6 hel sqns: 4 tac tpt (2 with 40 Wessex, 2 with 26 Puma HC-1); 2 SAR with 10 Whirlwind, 8 Wes- sex; 14 Sea King.",'419,'94.97070313
'15,'Text 343 - Part of List 19,"'Trg units with 83 Hawk T-1, 151 Jet Provost, 11 Jetstream T-1, 113 Bulldog T-1, 60 Chipmunk T-10, 19 Dominie T-1, 1 Husky T-1 ac, 5 Whirlwind, 5 Wessex Mk 5, 25 Gazelle HT-3 hel.",'420,'95.70312500
'15,'Text 344 - Part of List 19,"'AAM: Sidewinder, Sparrow, Red Top, Firestreak. ASM: Martel.",'421,'84.27734375
'15,'Text 345 - Part of List 19,"'8 SAM sqns: 2 with Bloodhound 2, 6 (RAF Regt) with Rapier.",'422,'88.52539063
'15,'Text 346 - Part of List 19,"'(On order: 24 Harrier GR-3, 123 Tornado (out of 220 GR-1 FGA, 165 F-2 AD planned), 11 Nim- rod AEW-3, 46 Hawk, 9 VC-10 tankers, 27 CH-47D Chinook, 7 Puma hel, AIM-9L Side- winder, Sky Flash AAM, Sea Eagle ASM.)",'423,'95.50781250
'15,'Section header 20,"'ROYAL AIR FORCE REGIMENT:",'424,'40.25878906
'15,'Text 347,"'4 wing HQ. 6 SAM sqns (Rapier) and 5 fd sqns. (On order: Scorpion 1t tks, Spartan APC.)",'425,'81.05468750
'15,'Section header 21,"'DEPLOYMENT:",'426,'45.80078125
'15,'Text 348,"'The Royal Air Force includes an operational home command (Strike Command), responsible for the UK Air Defence Region and the Near",'427,'91.25976563
'15,'Text 349,"'and Far East, and 1 overseas command (RAF Germany).",'428,'88.13476563
'15,'Text 350,"'RESERVES: 28,000 Regular; about 400 Volunteer; 3 AD sqns.",'429,'86.08398438
'15,'Text 351,"'Forces Abroad:",'430,'51.66015625
'15,'Text 352,"'Antarctica: Navy: 1 ice patrol ship. Belize: Army: 1 inf bn, 1 armd recce tp, 1 arty bty, 1 It AD tp, 1 engr sqn (part), I hel flt. RAF: 1 flt; 4 Harrier GR-3 FGA, 4 Puma hel, 1 Rapier AD det RAF Regt. Navy: 1 destroyer/- frigate (guard ship), 1 spt ship. Brunei: 1 Gurkha inf bn. Canada: Army training team. Cyprus: Army: 1 inf bn less 2 coys, 1 armd recce sqn, 1 hel flt and log support with UNFICYP (817); 1 inf bn plus 2 inf coys, 1 armd recce, 1 engr spt sqns, 1 hel flt in garrison at Sovereign Base Areas. RAF: 4,500: 1 Whirlwind sqn (incl 1 flt (4 ac) with UNFICYP), periodic dets of other ac, 1 fd sqn RAF Regt. Falkland Islands: 1 Marine det. Germany: British Army of the Rhine (BAOR): 55,000: 1 corps HQ, 4 armd divs, 1 arty div, 5th Field Force; Berlin Inf Bde: 3,100. RAF: 10,800: 2 Phantom FGR-2, 2 Buccaneer, 5 Jaguar (1 recce), 2 Harrier, 1 Wessex (tpt), 1 Bloodhound, 4 Rapier sqns, 1 fd sqn RAF Regt. Gibraltar: Army: 1 inf bn, 1 engr team, 1 arty sur- veillance tp. Navy: 1 destroyer, 1 spt ship. Hong Kong: Army: 7,100: Gurkha Field Force with 1 British, 3 Gurkha inf bns (to be 4), 1 Gurkha engr regt, 1 hel sqn, spt units. Navy: 5 Ton patrol craft, 2 SRN-6 hovercraft, 1 Marine Raiding sqn. RAF: 1 Wessex sqn. Indian Ocean (intermittent): 4 destroyers/frigates, 2 spt ships. Diego Garcia, 1 naval det.",'431,'28.54003906
'15,'Text 353,"'Para-Military Forces: Royal Ulster Constabulary: 6,950, some 3,000 reserves.",'432,'77.53906250
'15,'Section header 22,"'CANADA",'433,'66.69921875
'15,'Text 354,"'Population: 24,375,000. Military service: voluntary. Total armed forces: 79,497 (10,480 women). Estimated GDP 1980: $US 242.1 bn. Defence expenditure 1981-82: $Can 5.91 bn ($US 4.99 bn); NATO definition not available. $US 1 = $Can 1.18 (1981), $Can 1.19 (1980). Army (Land Forces): 13,000.* Mobile Command (about 19,000 land and air).t 2 bde gps each comprising: 1 armd regt, 3 inf bns, 1 arty regt (2 close spt, 1 AD btys), 1 engr regt, spt units.",'434,'33.27636719
'15,'Footer 2,"'* The Canadian Armed Forces were unified in 1968. Of the total strength, some 46,000 are not identified by service.",'435,'38.76953125
'16,'Page number 15,"'30",'436,'94.58007813
'16,'Header 15,"'NATO",'437,'82.61718750
'16,'List 20,"",'438,'25.83007813
'16,'Text 355 - Part of List 20,"'1 special service force comprising:",'439,'60.49804688
'16,'Text 356 - Part of List 20,"'1 armd regt, 1 inf bn, 1 AB regt, 1 arty regt, 1 engr regt, spt units.",'440,'82.17773438
'16,'Text 357 - Part of List 20,"'1 mech bde gp (under command Canadian Forces, Europe) comprising:",'441,'71.87500000
'16,'Text 358 - Part of List 20,"'1 armd regt, 2 mech inf bns, 1 med SP arty, 1 mech engr regts, spt units, 1 It hel sqn.",'442,'80.37109375
'16,'Text 359 - Part of List 20,"'114 Leopard C-1 med tks; 100 Lynx, 177 Cougar AFV; 955 M-113, 243 Grizzly APC; 55 105mm pack, 159 105mm how, 50 M-109 155mm SP how; 810 Carl Gustav 84mm RCL; 149 TOW ATGW; 10 40mm AA guns; 113 Blowpipe SAM. (On order: 150 Cougar, Grizzly APC.)",'443,'97.94921875
'16,'Text 360,"'RESERVES: about 15,500 Militia; 100 combat arms units plus spt units (all in Mobile Command), plus 1,560 in Communications Reserves.",'444,'94.43359375
'16,'List 21,"",'445,'26.53808594
'16,'Text 361 - Part of List 21,"'Navy (Maritime); 5,500.* Maritime Command (about 9,300).",'446,'31.73828125
'16,'Text 362 - Part of List 21,"'3 Oberon submarines.",'447,'85.83984375
'16,'Text 363 - Part of List 21,"'4 DD280 ASW hel destroyers, each with 2 Sea King hel and 2 quad Sea Sparrow SAM.",'448,'95.31250000
'16,'Text 364 - Part of List 21,"'19 ASW frigates (2 Annapolis with 1 hel; 4 Mac- kenzie, 4 Improved Restigouche with ASROC; 6 St Laurent with 1 hel; 3 Restigouche in reserve).",'449,'97.36328125
'16,'Text 365 - Part of List 21,"'3 replenishment spt ships (2 with 3 Sea King hel each).",'450,'96.28906250
'16,'Text 366 - Part of List 21,"'6 coastal patrol ships (trg).",'451,'85.69335938
'16,'Text 367 - Part of List 21,"'6 small patrol craft.",'452,'60.83984375
'16,'Text 368 - Part of List 21,"'(On order: 6 destroyers).",'453,'77.05078125
'16,'Text 369 - Part of List 21,"'DEPLOYMENT:",'454,'63.96484375
'16,'Text 370 - Part of List 21,"'Atlantic: 3 subs, 13 surface (1 in reserve), 2 replen- ishment spt ships with 1 hel.",'455,'92.72460938
'16,'Text 371 - Part of List 21,"'Pacific: 10 surface (2 in reserve), 1 replenishment spt ship.",'456,'87.54882813
'16,'Text 372 - Part of List 21,"'Bases: Halifax, Esquimalt.",'457,'76.07421875
'16,'Text 373 - Part of List 21,"'RESERVES: about 3,250.",'458,'86.91406250
'16,'Text 374 - Part of List 21,"'Air Force (Air): 15,300;* some 247 combat air- craft.",'459,'91.35742188
'16,'Text 375 - Part of List 21,"'Air Command (23,000).",'460,'75.83007813
'16,'Text 376 - Part of List 21,"'1 Air Group (1 CAG):",'461,'70.89843750
'16,'Text 377 - Part of List 21,"'3 fighter sqns with 42 CF-104/CF-104D. 1 hel sqn with 11 CH-136 (Kiowa).",'462,'83.98437500
'16,'Text 378 - Part of List 21,"'1 Tactical Air Group (10 TAG):",'463,'84.71679688
'16,'Text 379 - Part of List 21,"'2 fighter sqns with 20 CF-116 (F-5A), 4 CF-116D (F-5D).",'464,'91.45507813
'16,'Text 380 - Part of List 21,"'6 hel sqns with 31 CH-135 (UH-1N), 36 CH-136, 8 CH-147 (Chinook).",'465,'93.11523438
'16,'Text 381 - Part of List 21,"'Air Defence Group (NORAD-assigned):",'466,'82.22656250
'16,'Text 382 - Part of List 21,"'3 AWX sqns and 1 OCU with 54 CF-101 Voodoo, 18 CT-133 (Silver Star).",'467,'91.50390625
'16,'Text 383 - Part of List 21,"'1 EW sqn with 7 CF-100 (to retire end-1981), 3 CC-117 (Falcon 20, to be 6 end-1981); 16 CT-133.",'468,'93.55468750
'16,'Text 384 - Part of List 21,"'4 main, 17 auxiliary sites of Distant Early Warning (DEW) Line.",'469,'94.58007813
'16,'List 22,"",'470,'45.50781250
'16,'Text 385 - Part of List 22,"'24 long-range radar sites (CADIN/Pine Tree Line).",'471,'76.07421875
'16,'Text 386 - Part of List 22,"'Maritime Air Group:",'472,'55.17578125
'16,'Text 387 - Part of List 22,"'3 maritime patrol sqns, 1 trg and 1 testing sqn with 17 CP-140 Aurora, 10 CF-107 Argus (being replaced by CP-140).",'473,'90.82031250
'16,'Text 388 - Part of List 22,"'1 MR, 1 trg and 1 reserve sqns with 15 CP-121 Tracker.",'474,'91.60156250
'16,'Text 389 - Part of List 22,"'2 ASW hel sqns and 1 trg sqn with 35 CH-124 (Sea King).",'475,'91.40625000
'16,'Text 390 - Part of List 22,"'2 utility sqns with 9 T-33, 3 CP-121 ac and 2 CH-135 hel.",'476,'89.30664063
'16,'Text 391 - Part of List 22,"'Air Transport Group:",'477,'76.70898438
'16,'Text 392 - Part of List 22,"'4 tpt sqns: 2 with 24 CC-130E/H; 1 with 5 CC-137 (Boeing 707); 1 with 4 CC-117, 7 CC-109 Cosmopolitan, 2 CC-132 (DHC-7R).",'478,'88.81835938
'16,'Text 393 - Part of List 22,"'4 tpt/SAR sqns with 11 CC-115 (DHC-5), 8 CC-138 (DHC-6) ac, 3 CH-113 Labrador, 7 CH-113A Voyageur, 3 CH-135 (Twin Huey) hel.",'479,'90.86914063
'16,'Text 394 - Part of List 22,"'1 SAR unit with 3 CH-113 Labrador.",'480,'80.27343750
'16,'Text 395 - Part of List 22,"'4 base flts with 1 CC-129 (C-47), 9 CH-118 Iroquois, 2 CH-135.",'481,'90.38085938
'16,'Text 396 - Part of List 22,"'3 trg sqns: 1 with 14 CF-116 (F-5A), 21 CF-116D (F-5D); 1 with 10 CF-104, 10 CF-104D; 1 with 4 CT-114C Tutor, 4 CC-130E; 5 CC-129 (to retire 1981), 2 CT-133.",'482,'91.65039063
'16,'Text 397 - Part of List 22,"'2 schools: 1 with 21 CT-134 (Musketeer) ac, 13 CH-136 hel; 1 with 122 CT-114.",'483,'83.64257813
'16,'Text 398 - Part of List 22,"'1 test unit with 3 CF-104, 4 CF-116, 4 CT-133 ac; 2 CH-135, 1 CH-136 hel.",'484,'80.61523438
'16,'Text 399 - Part of List 22,"'(On order: 113 CF-18A, 25 CF-18B Hornet fighters; 21 CT-134 ac; 14 CH-139 (Bell 206B Jet Ranger).)",'485,'83.05664063
'16,'Text 400,"'RESERVES: Air Reserve Group; 2 wings with 22 CSR-123 (DHC-3 Otter) ac, 3 CH-136 hel.",'486,'83.05664063
'16,'Text 401,"'Forces Abroad:",'487,'39.33105469
'16,'Text 402,"'Europe: One mech bde gp of 3,000 with 59 Leopard med tks, 375 M-113 APC/recce, 24 M-109 155mm SP how, 40 TOW ATGW, 50 40mm AA guns, 70 Blowpipe SAM, hel. (2,500 additional tps in Canada as reinforcements.) 1 Air Group: 764: 3 fighter sqns with 42 CF- 104/CF-104D; 1 hel sqn with 11 CH-136 hel; 2 CC-132, 4 CT-133 liaison ac. Cyprus: (UNFICYP): 515.",'488,'87.98828125
'16,'Text 403,"'* The Canadian Armed Forces were unified in 1968. Of the total strength, some 46,000 are not identified by service. t Mobile Command commands army combat forces, and Maritime Command all naval forces. Air Command commands all air forces, but Maritime Command has operational control of maritime air forces. Mobile com- mand has operational control of 10 TAG. HQ 4 ATAF in Europe has operational control of 1 CAG. There are also a Communications Command and a Canadian Forces Training System.",'489,'54.29687500
'17,'Header 16,"'NATO",'490,'78.12500000
'17,'Page number 16,"'31",'491,'89.74609375
'17,'Text 404,"'Syria/Israel: (UNDOF): 220.",'492,'26.17187500
'17,'Text 405,"'Other Middle East: (UNTSO): 20.",'493,'28.24707031
'17,'Text 406,"'Para-Military Forces: Coast Guard: 18 icebreakers, 13 patrol craft, 2 DHC-7R ac, 35 hel; 3 SRN 5/6 hovercraft.",'494,'47.16796875
'17,'Title 7,"'DENMARK",'495,'60.83984375
'17,'Text 407,"'Population: 5,146,000. Military service: 9 months. Total armed forces: 32,600 (500 women; 11,000 conscripts). Estimated GDP 1981: $58.1 bn. Defence expenditure 1981: kr 10.05 bn ($1.53 bn); NATO definition $1.52 bn. $1 = 6.56 kroner (1981), 5.91 kroner (1980).",'496,'54.49218750
'17,'Text 408,"'Army: 19,300 (7,700 conscripts); being reduced.",'497,'41.67480469
'17,'List 23,"",'498,'52.05078125
'17,'Text 409 - Part of List 23,"'3 mech inf bdes, each with 1 tk, 2 mech, 1 arty bns, 1 recce sqn, 1 engr coy, spt units.",'499,'49.80468750
'17,'Text 410 - Part of List 23,"'2 mech inf bdes, each with 1 tk, 2 mech, 1 arty bns, 1 engr coy, spt units.",'500,'50.09765625
'17,'Text 411 - Part of List 23,"'1 indep recce bn.",'501,'33.42285156
'17,'Text 412,"'Some indep mot inf bns.",'502,'39.08691406
'17,'Text 413,"'120 Leopard I, 60 Centurion med, 20 M-41 It tks; 650 M-113, M-106 mortar-armed APC; 24 155mm guns; 144 105mm, 96 155mm, 12 M-115 203mm how; 72 M-109 155mm SP how; 81mm, 120mm mor; 252 106mm RCL; LAW RL; TOW ATGW; 224 L/60 and L/70 40mm AA guns; Hamlet (Redeye) SAM; 15 Saab T-17 It ac; 12 Hughes 500A hel.",'503,'67.04101563
'17,'Text 414,"'(On order: 84mm Carl Gustav RCL; 840 TOW ATGW.)",'504,'44.84863281
'17,'Text 415,"'RESERVES: 5,000 Augmentation Force, subject to immediate recall; 41,000 Field Army Reserve, comprising 12,000 Covering Force Reserve (to bring units to war strength and add 1 mech bn to each bde) and 29,000 to provide combat and log support; 24,000 Regional Defence Force, (being reorganized into Regimental Combat Teams), with 21 inf, 2 tk, 7 arty bns, ATK sqns, spt units; 56,500 Army Home Guard (12,000 women).",'505,'90.42968750
'17,'Text 416,"'Navy: 5,700 (1,400 conscripts).",'506,'48.73046875
'17,'Figure 4,"",'507,'27.56347656
'17,'List 24,"",'508,'63.08593750
'17,'Text 417 - Part of List 24,"'6 submarines: 2 Narhvalen, 4 Delfinen (1 to retire in 1981).",'509,'89.84375000
'17,'Text 418 - Part of List 24,"'5 frigates with 8 Harpoon SSM, Sea Sparrow SAM: 2 Peder Skram, 3 Niels Juel.",'510,'89.06250000
'17,'Text 419 - Part of List 24,"'5 Hvidbjornen fishery-protection frigates, each with 1 hel.",'511,'88.86718750
'17,'Text 420 - Part of List 24,"'10 Willemoes FAC(M) with Harpoon SSM.",'512,'69.77539063
'17,'Text 421 - Part of List 24,"'6 Soloven FAC(T) (some in reserve).",'513,'76.46484375
'17,'Text 422 - Part of List 24,"'22 large patrol craft: 8 Daphne, 3 Agdleq, 2 Maagen, 9 Barso.",'514,'89.79492188
'17,'Text 423 - Part of List 24,"'28 coastal patrol craft(.",'515,'79.88281250
'17,'Text 424 - Part of List 24,"'7 minelayers: 4 Falster, 2 Lindormen, 1 Lange- land (to retire 1983).",'516,'89.89257813
'17,'Text 425,"'6 ex-US Type 60 coastal minesweepers. Coastal defence unit: 8 Alouette III, 7 Lynx hel. (On order: 4 Type 210 submarines, 15 Harpoon SSM, Sea Sparrow SAM, 1 Lynx hel.) Bases: Copenhagen, Korsor, Frederikshavn. RESERVES: 4,000; Navy Home Guard 4,900. 20 coastal patrol craft.",'517,'30.73730469
'17,'List 25,"",'518,'51.26953125
'17,'Text 426 - Part of List 25,"'Air Force: 7,600 (1,900 conscripts); 116 combat aircraft.",'519,'86.42578125
'17,'Text 427 - Part of List 25,"'3 FGA sqns: 1 with 20 F-35XD Draken, 1 with 20 F-100D/F, 1 with 20 F-16.",'520,'87.10937500
'17,'Text 428 - Part of List 25,"'2 interceptor sqns each with 20 F-104G.",'521,'76.75781250
'17,'Text 429 - Part of List 25,"'1 recce sqn with 16 RF-35XD Draken.",'522,'69.53125000
'17,'Text 430 - Part of List 25,"'I tpt sqn with 3 C-47, 3 C-130H.",'523,'68.60351563
'17,'Text 431 - Part of List 25,"'1 SAR sqn with 8 S-61A hel.",'524,'59.08203125
'17,'Text 432 - Part of List 25,"'Trainers: F-16B, TF-35XD Draken, 16 Saab T-17.",'525,'82.27539063
'17,'Text 433 - Part of List 25,"'2 SAM bns: 1 with 36 Nike Hercules, 1 with 24 Improved HAWK. AAM: Sidewinder. ASM: Bullpup. (On order: 34 F-16A/B fighters, 10 Gulfstream III MR/lt tpt ac.)",'526,'30.61523438
'17,'Text 434,"'RESERVES: 7,500; Air Force Home Guard 11,900.",'527,'56.88476563
'17,'Text 435,"'Forces Abroad: Cyprus (UNFICYP): 1 bn (365).",'528,'73.58398438
'17,'Section header 23,"'FRANCE",'529,'51.07421875
'17,'Text 436,"'Population: 53,800,000. Military service: 12 months; 18 months for over- seas. Total armed forces: 504,630* (15,000 women; 262,280 conscripts). Estimated GDP 1980: $632 bn. Defence expenditure 1981: fr 104.44 bn ($21.23 bn); NATO definition: $26.0 bn. $1 = 4.92 francs (1981), 4.38 francs (1980). Strategic Forces: (21,100; some 2,800 Army, 5,500 Navy, 12,000 Air Force, 800 Gen- darmerie). SLBM: 5 SSBN, each with 16 M-20 msls (1 more building), (M-4 msl to replace M-20). IRBM: 18 in 2 sqns, 1 with 9 SSBS S-3 msls, 1 with S-2 (being replaced by S-3). Aircraft: Bombers: 6 sqns with 33 Mirage IVA (AN-22 nuclear bombs). Recce/trg: 1 sqn with 4 Mirage IVA. 2 trg sqns: 1 with 4 Mirage IIIB/BRU; 1 with 5 Noratlas N-2501/SNB. Tankers: 1 wing (3 sqns) with 11 KC-135F. Reserve: 10 Mirage IVA (incl 8 recce).",'530,'28.22265625
'17,'Footer 3,"'* Incl 10,250 on inter-service central staff.",'531,'43.11523438
'18,'Page number 17,"'32",'532,'96.24023438
'18,'Header 17,"'NATO",'533,'60.93750000
'18,'Text 437,"'Army: 321,320, incl Army Aviation, 6,500 women (203,830 conscripts).",'534,'95.89843750
'18,'List 26,"",'535,'30.24902344
'18,'Text 438 - Part of List 26,"'1 army HQ.",'536,'96.82617188
'18,'Text 439 - Part of List 26,"'3 corps HQ.",'537,'96.92382813
'18,'Text 440 - Part of List 26,"'8 armd divs.",'538,'97.21679688
'18,'Text 441 - Part of List 26,"'4 motor rifle divs.",'539,'98.09570313
'18,'Text 442 - Part of List 26,"'1 alpine div.",'540,'96.67968750
'18,'Text 443 - Part of List 26,"'1 air-portable mot div (Marines).",'541,'97.94921875
'18,'Text 444 - Part of List 26,"'1 para div.",'542,'96.48437500
'18,'Text 445 - Part of List 26,"'1 It bde (overseas intervention).",'543,'95.99609375
'18,'Text 446 - Part of List 26,"'Berlin sector force (1 armd regt, 1 inf regt).",'544,'96.14257813
'18,'Text 447 - Part of List 26,"'Indep regts:",'545,'65.67382813
'18,'Text 448 - Part of List 26,"'5 recce, 2 drone regts.",'546,'96.72851563
'18,'Text 449 - Part of List 26,"'5 motor rifle regts.",'547,'96.48437500
'18,'Text 450 - Part of List 26,"'6 arty regts, 5 AA arty regts.",'548,'97.21679688
'18,'Text 451 - Part of List 26,"'6 engr regts.",'549,'96.24023438
'18,'Text 452 - Part of List 26,"'8 sigs regts.",'550,'94.53125000
'18,'Text 453 - Part of List 26,"'2 CW defence regts.",'551,'95.84960938
'18,'Text 454 - Part of List 26,"'3 logistics bdes.",'552,'93.40820313
'18,'Text 455 - Part of List 26,"'5 SSM regts with 42 Pluton.",'553,'91.60156250
'18,'Text 456 - Part of List 26,"'5 SAM regts: 3 with 60 HAWK, 2 with 24 Roland I. 1,114 AMX-30 med, 340 AMX-13 It tks; 39 AMX-10RC, 230 Panhard EBR hy, 440 AML It armd cars; 600 AMX-10P MICV, 1,540 AMX-13 VTT, 900 VAB APC; 10 155mm GCT SP, 195 105mm HM-2, AU-50, 205 155mm F-3 how, 112 155mm BF-50 SP how; 42 Pluton SSM; 315 120mm mor; 105/6mm RCL; SS-11, 840 Milan, 97 HOT, ENTAC ATGW; 20mm, 100 40mm towed, 48 30mm SP AA guns; HAWK, 50 Roland SAM; R-20 recce drones.",'554,'92.57812500
